114.515	-2.20593e+08	
114.524	-3.54427e+08	
114.533	-4.42388e+07	
114.542	-2.75517e+08	
114.552	-3.45344e+07	
114.561	6.46707e+07	
114.57	-6.74867e+07	
114.579	-1.70548e+08	
114.588	1.48372e+08	
114.598	6.41731e+07	
114.607	1.51002e+08	
114.616	2.29697e+08	
114.625	1.47041e+08	
114.634	3.30899e+08	
114.644	3.83724e+07	
114.653	5.59544e+07	
114.662	1.41851e+08	
114.671	9.53743e+07	
114.68	3.23417e+08	
114.689	-8.46039e+07	
114.699	-3.51437e+06	
114.708	2.32044e+08	
114.717	7.02075e+07	
114.726	-1.83567e+08	
114.735	-3.36361e+08	
114.745	7.34024e+07	
114.754	-9.9756e+07	
114.763	-3.05001e+08	
114.772	-2.33755e+08	
114.781	-1.08684e+08	
114.791	2.01103e+07	
114.8	4.08087e+08	
114.809	4.41594e+08	
114.818	3.55974e+08	
114.827	3.68822e+08	
114.837	5.27744e+08	
114.846	3.00482e+08	
114.855	2.82742e+08	
114.864	2.03873e+08	
114.873	1.75344e+08	
114.883	3.62456e+08	
114.892	3.45839e+08	
114.901	1.4295e+07	
114.91	1.64961e+08	
114.919	-6.58883e+07	
114.928	-1.72423e+08	
114.938	7.58344e+07	
114.947	2.03234e+08	
114.956	-2.50624e+08	
114.965	-3.42727e+08	
114.974	-1.57137e+08	
114.984	-2.33411e+08	
114.993	-1.07697e+08	
115.002	-1.90536e+07	
115.011	-1.14842e+07	
115.02	2.32553e+08	
115.03	3.64328e+08	
115.039	6.50094e+08	
115.048	1.57523e+08	
115.057	2.56963e+07	
115.066	-5.08703e+07	
115.076	2.20733e+08	
115.085	1.74383e+08	
115.094	3.3221e+08	
115.103	5.63026e+07	
115.112	3.93839e+08	
115.122	3.41984e+08	
115.131	2.13328e+08	
115.14	-4.71972e+07	
115.149	7.95105e+07	
115.158	2.42146e+08	
115.168	-3.57426e+08	
115.177	-7.05587e+07	
115.186	2.81076e+08	
115.195	3.53715e+08	
115.204	5.17933e+08	
115.213	4.53069e+08	
115.223	1.31173e+08	
115.232	1.01522e+08	
115.241	-1.06651e+08	
115.25	-6.91446e+07	
115.259	1.39873e+08	
115.269	2.01396e+08	
115.278	-3.89652e+07	
115.287	2.07169e+08	
115.296	3.41311e+08	
115.305	3.59837e+08	
115.315	-5.53472e+06	
115.324	9.48122e+06	
115.333	3.56677e+08	
115.342	1.75972e+08	
115.351	8.15872e+07	
115.361	-3.91845e+08	
115.37	-5.80762e+07	
115.379	8.29215e+07	
115.388	5.46684e+08	
115.397	6.79682e+08	
115.407	4.33753e+08	
115.416	3.34794e+08	
