-50.5995	1.05391e+08	
-50.5903	-1.84459e+08	
-50.5811	-1.98342e+08	
-50.5719	1.19521e+08	
-50.5627	1.4885e+08	
-50.5535	2.88379e+07	
-50.5443	-1.07505e+08	
-50.5351	4.60216e+07	
-50.5259	2.07729e+08	
-50.5168	6.06413e+06	
-50.5076	-5.42024e+07	
-50.4984	1.33492e+08	
-50.4892	-1.60844e+08	
-50.48	-1.887e+08	
-50.4708	-3.46552e+07	
-50.4616	6.44403e+07	
-50.4524	1.35272e+08	
-50.4432	-7.22186e+07	
-50.434	-6.0969e+06	
-50.4248	1.97742e+08	
-50.4156	-2.73275e+07	
-50.4064	1.12024e+08	
-50.3973	-1.68156e+08	
-50.3881	-2.95665e+08	
-50.3789	-1.26102e+08	
-50.3697	1.4279e+08	
-50.3605	2.22812e+07	
-50.3513	7.69362e+07	
-50.3421	-3.84717e+07	
-50.3329	1.17011e+08	
-50.3237	1.90359e+08	
-50.3145	9.83665e+07	
-50.3053	-3.73484e+07	
-50.2961	1.24253e+08	
-50.2869	3.43583e+07	
-50.2778	-1.61036e+08	
-50.2686	2.03237e+08	
-50.2594	1.21968e+08	
-50.2502	7.65102e+07	
-50.241	3.87174e+06	
-50.2318	-1.73936e+08	
-50.2226	-2.64756e+08	
-50.2134	-2.03038e+08	
-50.2042	-1.08557e+08	
-50.195	-4.12477e+07	
-50.1858	7.28975e+07	
-50.1766	5.15348e+07	
-50.1674	2.12968e+08	
-50.1582	-6.62118e+06	
-50.1491	-2.34658e+08	
-50.1399	-1.62491e+08	
-50.1307	-3.15254e+08	
-50.1215	8.61071e+07	
-50.1123	-8.36516e+07	
-50.1031	-3.40685e+07	
-50.0939	-7.2703e+07	
-50.0847	-1.44278e+08	
-50.0755	-3.27877e+08	
-50.0663	-2.77431e+08	
-50.0571	-2.73041e+08	
-50.0479	-3.12224e+08	
-50.0387	-2.03278e+08	
-50.0296	1.34111e+08	
-50.0204	1.80541e+08	
-50.0112	-3.13784e+07	
-50.002	-1.13296e+08	
-49.9928	-4.54656e+07	
-49.9836	4.18632e+07	
-49.9744	-7.69843e+06	
-49.9652	-1.25804e+08	
-49.956	-4.19971e+08	
-49.9468	-1.27731e+08	
-49.9376	1.46074e+08	
-49.9284	-1.66577e+08	
-49.9192	-6.6175e+07	
-49.9101	1.97035e+08	
-49.9009	-1.2026e+08	
-49.8917	2.49029e+08	
-49.8825	1.93795e+08	
-49.8733	1.09938e+08	
-49.8641	4.59633e+07	
-49.8549	3.85679e+07	
-49.8457	-1.33178e+08	
-49.8365	-4.958e+07	
-49.8273	1.8859e+07	
-49.8181	2.9669e+08	
-49.8089	-2.45112e+08	
-49.7997	-1.60174e+07	
-49.7906	-8.01382e+06	
-49.7814	-598016	
-49.7722	4.71398e+07	
-49.763	8.98048e+06	
-49.7538	1.22866e+08	
-49.7446	-1.46515e+08	
-49.7354	-2.46589e+07	
-49.7262	1.06567e+08	
-49.717	-1.22821e+08	
-49.7078	-3.44197e+07	
-49.6986	-1.69085e+08	
-49.6894	5.07771e+07	
-49.6802	2.37953e+08	
-49.6711	1.93448e+08	
-49.6619	-9.02881e+07	
-49.6527	9.89901e+07	
-49.6435	1.17823e+08	
-49.6343	2.26198e+08	
-49.6251	2.66845e+08	
-49.6159	1.77848e+07	
-49.6067	-3.51267e+08	
-49.5975	-1.72341e+08	
-49.5883	2.01084e+08	
-49.5791	-5.7129e+06	
-49.5699	1.36935e+08	
-49.5607	1.43217e+08	
-49.5515	2.46063e+08	
-49.5424	1.66455e+08	
-49.5332	5.5124e+07	
-49.524	2.11997e+08	
-49.5148	-2.73459e+07	
-49.5056	1.86545e+08	
-49.4964	1.24109e+08	
-49.4872	1.61238e+08	
-49.478	-1.74654e+08	
-49.4688	-1.14724e+08	
-49.4596	-3.59956e+07	
-49.4504	-1.05804e+08	
-49.4412	3.7904e+08	
-49.432	1.32407e+08	
-49.4229	2.5258e+07	
-49.4137	1.46935e+08	
-49.4045	-1.84091e+08	
-49.3953	1.88887e+07	
-49.3861	6.89254e+07	
-49.3769	-2.12244e+07	
-49.3677	-3.34612e+08	
-49.3585	-2.63779e+08	
-49.3493	-2.20294e+08	
-49.3401	-1.17162e+08	
-49.3309	3.24844e+07	
-49.3217	-9.41926e+07	
-49.3125	-2.23058e+07	
-49.3034	2.68196e+07	
-49.2942	7.08076e+07	
-49.285	3.23376e+08	
-49.2758	-1.31884e+08	
-49.2666	-1.28157e+08	
-49.2574	-1.62399e+08	
-49.2482	2.12669e+08	
-49.239	3.94332e+07	
-49.2298	-2.20747e+08	
-49.2206	1.35199e+08	
-49.2114	3.42879e+08	
-49.2022	1.24281e+08	
-49.193	-1.67286e+08	
-49.1839	-2.76559e+08	
-49.1747	-7.72413e+07	
-49.1655	-1.7885e+08	
-49.1563	5.19649e+07	
-49.1471	-2.43157e+08	
-49.1379	1.88408e+08	
-49.1287	-5.48239e+07	
-49.1195	-2.09821e+08	
-49.1103	1.4521e+08	
-49.1011	5.63057e+07	
-49.0919	2.29232e+08	
-49.0827	-6.66552e+07	
-49.0735	-1.14432e+08	
-49.0644	-5.19905e+07	
-49.0552	9.23843e+07	
-49.046	-5.91452e+07	
-49.0368	-2.57058e+08	
-49.0276	-3.52983e+07	
-49.0184	3.07149e+08	
-49.0092	1.68455e+08	
-49	1.18968e+08	
-48.9908	2.52877e+07	
-48.9816	-7.10031e+07	
-48.9724	4.81987e+07	
-48.9632	8.73656e+07	
-48.954	-4.08088e+08	
-48.9448	-3.50926e+08	
-48.9357	5.08989e+07	
-48.9265	1.00859e+08	
-48.9173	1.5874e+07	
-48.9081	-4.38858e+08	
-48.8989	-8.8532e+07	
-48.8897	1.28901e+07	
-48.8805	-1.92909e+08	
-48.8713	-3.09368e+08	
-48.8621	5.99818e+07	
-48.8529	4.34483e+07	
-48.8437	1.05698e+08	
-48.8345	-1.42295e+07	
-48.8253	5.6446e+07	
-48.8162	-719872	
-48.807	-9.37267e+07	
-48.7978	-5.19762e+07	
-48.7886	-1.28133e+07	
-48.7794	-6.35843e+07	
-48.7702	-5.16762e+07	
-48.761	3.14544e+08	
-48.7518	-1.71868e+07	
-48.7426	-528384	
-48.7334	2.13166e+07	
-48.7242	-5.4998e+07	
-48.715	-1.89927e+08	
-48.7058	6.83192e+07	
-48.6967	4.08218e+07	
-48.6875	-1.88969e+07	
-48.6783	-3.44301e+08	
-48.6691	-1.88018e+08	
-48.6599	5.29889e+07	
-48.6507	-3.99913e+07	
-48.6415	8.62003e+06	
-48.6323	-3.89325e+06	
-48.6231	6.47649e+07	
-48.6139	-2.00006e+08	
-48.6047	-1.5191e+08	
-48.5955	-3.64716e+08	
-48.5863	-6.58194e+08	
-48.5772	1.41899e+08	
-48.568	-2.01961e+08	
-48.5588	1.64562e+08	
-48.5496	-1.26324e+08	
-48.5404	1.64014e+07	
-48.5312	-4.83338e+07	
-48.522	-9.856e+06	
-48.5128	-1.26748e+08	
-48.5036	-3.0978e+07	
-48.4944	-2.01996e+08	
-48.4852	1.39131e+07	
-48.476	-7.42615e+07	
-48.4668	-5.67716e+07	
-48.4577	2.96874e+08	
-48.4485	-3.03073e+07	
-48.4393	3.07405e+06	
-48.4301	-8.0555e+07	
-48.4209	1.9047e+08	
-48.4117	2.14116e+08	
-48.4025	6.9078e+07	
-48.3933	-5.14099e+07	
-48.3841	1.41961e+08	
-48.3749	2.53634e+08	
-48.3657	-2.39569e+08	
-48.3565	1.54265e+08	
-48.3473	1.55749e+08	
-48.3381	5.77106e+07	
-48.329	-1.67205e+08	
-48.3198	-4.21268e+08	
-48.3106	-2.72128e+07	
-48.3014	-1.61323e+08	
-48.2922	5.31364e+07	
-48.283	-2.60435e+08	
-48.2738	9.3911e+06	
-48.2646	2.65841e+07	
-48.2554	-1.56191e+07	
-48.2462	7.27245e+06	
-48.237	2.87691e+08	
-48.2278	-3.92714e+07	
-48.2186	-4.63752e+08	
-48.2095	3.3311e+08	
-48.2003	5.74341e+07	
-48.1911	5.41932e+07	
-48.1819	5.70634e+07	
-48.1727	4.16781e+08	
-48.1635	-8.73257e+07	
-48.1543	2.6495e+07	
-48.1451	-1.06624e+08	
-48.1359	6.05594e+06	
-48.1267	2.9269e+08	
-48.1175	3.86431e+08	
-48.1083	6.34235e+07	
-48.0991	1.0312e+08	
-48.09	1.24398e+08	
-48.0808	-3.03743e+08	
-48.0716	-3.65558e+07	
-48.0624	8.22845e+07	
-48.0532	-2.06853e+08	
-48.044	-2.23524e+08	
-48.0348	4.05023e+07	
-48.0256	-9.76026e+07	
-48.0164	-2.09461e+08	
-48.0072	-1.31501e+08	
-47.998	-8.15657e+07	
-47.9888	1.6261e+08	
-47.9796	1.41133e+08	
-47.9705	-7.26016e+07	
-47.9613	-2.81742e+08	
-47.9521	2.62853e+08	
-47.9429	-6.25992e+07	
-47.9337	-1.18548e+08	
-47.9245	-1.01082e+08	
-47.9153	-2.61595e+08	
-47.9061	1.32518e+08	
-47.8969	1.01446e+08	
-47.8877	3.7407e+08	
-47.8785	1.78354e+08	
-47.8693	1.84956e+08	
-47.8601	6.15823e+07	
-47.851	1.8624e+08	
-47.8418	1.24754e+07	
-47.8326	4.26762e+07	
-47.8234	7.75598e+07	
-47.8142	1.65877e+08	
-47.805	1.65279e+08	
-47.7958	2.69312e+07	
-47.7866	1.40453e+08	
-47.7774	6.68293e+07	
-47.7682	-1.62897e+08	
-47.759	-2.36573e+08	
-47.7498	-9.84453e+07	
-47.7406	-2.08526e+08	
-47.7314	3.19924e+08	
-47.7223	3.46274e+08	
-47.7131	-1.52155e+08	
-47.7039	-9.06025e+07	
-47.6947	-1.98965e+08	
-47.6855	9.83757e+07	
-47.6763	2.48107e+08	
-47.6671	2.86675e+08	
-47.6579	3.89509e+07	
-47.6487	-1.41704e+08	
-47.6395	-8.89078e+07	
-47.6303	-1.29463e+08	
-47.6211	-5.05651e+06	
-47.6119	-2.21971e+08	
-47.6028	-1.24276e+08	
-47.5936	1.65111e+08	
-47.5844	5.95343e+07	
-47.5752	8.81551e+07	
-47.566	-1.9955e+08	
-47.5568	1.40421e+08	
-47.5476	3.12381e+07	
-47.5384	-2.11028e+08	
-47.5292	-2.55826e+07	
-47.52	2.34165e+08	
-47.5108	1.57772e+08	
-47.5016	-1.54187e+08	
-47.4924	-7.67242e+07	
-47.4833	2.31446e+08	
-47.4741	1.98554e+06	
-47.4649	6.52718e+07	
-47.4557	-2.91195e+08	
-47.4465	-7.1554e+07	
-47.4373	-2.09234e+07	
-47.4281	-2.82968e+08	
-47.4189	-2.93222e+07	
-47.4097	1.42559e+08	
-47.4005	3.69366e+08	
-47.3913	-1.40975e+08	
-47.3821	-2.06395e+08	
-47.3729	-1.23329e+08	
-47.3638	-2.42487e+08	
-47.3546	-8.44329e+07	
-47.3454	1.03414e+07	
-47.3362	-2.88502e+07	
-47.327	-1.77976e+08	
-47.3178	-1.60628e+08	
-47.3086	-2.4412e+08	
-47.2994	-3.16546e+08	
-47.2902	-3.45189e+08	
-47.281	-3.72523e+08	
-47.2718	-5.31364e+07	
-47.2626	-5.97596e+07	
-47.2534	3.97836e+08	
-47.2443	1.6939e+07	
-47.2351	2.70352e+08	
-47.2259	3.72131e+08	
-47.2167	-1.72138e+08	
-47.2075	-3.5272e+08	
-47.1983	2.62344e+08	
-47.1891	-5.66576e+08	
-47.1799	-1.82623e+08	
-47.1707	-3.11635e+08	
-47.1615	-2.13726e+08	
-47.1523	-1.65785e+08	
-47.1431	3.44835e+08	
-47.1339	1.44333e+07	
-47.1247	-1.37827e+08	
-47.1156	-3.17941e+08	
-47.1064	-2.9441e+08	
-47.0972	-4.57001e+07	
-47.088	-1.61352e+08	
-47.0788	-3.08193e+07	
-47.0696	4.11464e+07	
-47.0604	-2.5925e+08	
-47.0512	-5.16301e+06	
-47.042	-6.02532e+07	
-47.0328	-5.65586e+08	
-47.0236	7.56204e+07	
-47.0144	-1.37285e+08	
-47.0052	1.34651e+08	
-46.9961	4.40924e+07	
-46.9869	-2.66696e+08	
-46.9777	1.73714e+08	
-46.9685	-7.26077e+07	
-46.9593	-1.5501e+08	
-46.9501	-3.51187e+08	
-46.9409	-9.00106e+07	
-46.9317	-3.66091e+08	
-46.9225	3.89455e+08	
-46.9133	4.2237e+08	
-46.9041	2.72548e+07	
-46.8949	1.76198e+08	
-46.8857	2.8342e+08	
-46.8766	-4.93211e+08	
-46.8674	-3.37694e+08	
-46.8582	4.83942e+06	
-46.849	-3.47206e+08	
-46.8398	2.10438e+08	
-46.8306	-1.13284e+08	
-46.8214	-1.2459e+08	
-46.8122	-1.60617e+08	
-46.803	-1.8231e+08	
-46.7938	-2.97049e+08	
-46.7846	-1.78016e+08	
-46.7754	-4.34973e+08	
-46.7662	2.12968e+08	
-46.7571	2.42398e+08	
-46.7479	6.13786e+07	
-46.7387	1.64403e+07	
-46.7295	-3.12358e+08	
-46.7203	9.70373e+07	
-46.7111	-1.08679e+08	
-46.7019	1.39489e+08	
-46.6927	2.30945e+08	
-46.6835	-8.3541e+07	
-46.6743	-8.20828e+07	
-46.6651	1.72882e+07	
-46.6559	2.60716e+08	
-46.6467	1.87813e+08	
-46.6376	-4.79334e+07	
-46.6284	-1.85497e+08	
-46.6192	7.59706e+07	
-46.61	1.6502e+08	
-46.6008	-7.67078e+06	
-46.5916	2.77875e+08	
-46.5824	2.23835e+08	
-46.5732	-5.80157e+08	
-46.564	-3.41874e+08	
-46.5548	-4.33869e+08	
-46.5456	-2.53209e+08	
-46.5364	5.71034e+07	
